txn_id,agent_id,user_id,merchant_id,category,day,label,txn_seq_num,amount,amount_zscore,category_seen_before,device_matches_primary,day_txn_count,amount_to_limit_ratio,agent_age_at_txn,token_scope_ok,within_spending_limit
T00022567,A00645,U00645,M0135,food_delivery,25,legitimate_agent,36,295.21,-0.01786633989923951,1,1,2,0.059042,72,True,1
T00022568,A00645,U00645,M0168,food_delivery,26,legitimate_agent,37,343.51,0.2129720534071759,1,1,1,0.068702,74,True,1
T00022569,A00645,U00645,M0166,food_delivery,26,legitimate_agent,38,297.99,-0.010244102621878283,1,1,2,0.059598000000000005,76,True,1
T00022570,A00645,U00645,M0087,food_delivery,28,legitimate_agent,39,461.08,0.7899502802986231,1,1,1,0.09221599999999999,78,True,1
T00022571,A00645,U00645,M0062,food_delivery,29,legitimate_agent,40,510.47,1.0172453373378898,1,1,1,0.102094,80,True,1
T00022572,A00646,U00646,M0030,travel,2,legitimate_agent,1,973.63,0.0,0,1,1,0.194726,2,True,1
T00022573,A00646,U00646,M0093,travel,3,legitimate_agent,2,1816.33,842.6999999999999,1,1,1,0.363266,4,True,1
T00022574,A00646,U00646,M0075,travel,4,legitimate_agent,3,1866.4,0.7911339237853621,1,1,1,0.37328,6,True,1
T00022575,A00646,U00646,M0026,travel,6,legitimate_agent,4,1416.65,-0.2700692092411658,1,1,1,0.28333,8,True,1
T00022576,A00646,U00646,M0090,travel,6,legitimate_agent,5,1882.48,0.8773861433304864,1,1,2,0.376496,10,True,1
T00022577,A00646,U00646,M0064,travel,7,legitimate_agent,6,976.82,-1.5563529155381646,1,1,1,0.195364,12,True,1
T00022578,A00646,U00646,M0093,travel,7,legitimate_agent,7,853.87,-1.4660640396146847,1,1,2,0.170774,14,True,1
T00022579,A00646,U00646,M0004,travel,8,legitimate_agent,8,1020.65,-0.8160779513636898,1,1,1,0.20413,16,True,1
T00022580,A00646,U00646,M0069,travel,9,legitimate_agent,9,1507.31,0.34889635827730864,1,1,1,0.301462,18,True,1
T00022581,A00646,U00646,M0162,travel,12,legitimate_agent,10,1172.02,-0.4642019355998242,1,1,1,0.234404,20,True,1
T00022582,A00646,U00646,M0030,travel,14,legitimate_agent,11,1656.16,0.7625193126730114,1,1,1,0.331232,22,True,1
T00022583,A00646,U00646,M0187,travel,14,legitimate_agent,12,1210.89,-0.42083470255475797,1,1,2,0.24217800000000003,24,True,1
T00022584,A00646,U00646,M0081,travel,16,legitimate_agent,13,946.73,-1.0994144297467854,1,1,1,0.18934600000000001,26,True,1
T00022585,A00646,U00646,M0030,travel,16,legitimate_agent,14,1349.92,0.05037738091759317,1,1,2,0.269984,28,True,1
T00022586,A00646,U00646,M0187,travel,16,legitimate_agent,15,2272.58,2.5740531678798266,1,1,3,0.454516,30,True,1
T00022587,A00646,U00646,M0123,travel,18,legitimate_agent,16,1266.68,-0.2996356846236969,1,1,1,0.253336,32,True,1
T00022588,A00646,U00646,M0093,travel,18,legitimate_agent,17,1036.81,-0.8445738535140543,1,1,2,0.207362,34,True,1
T00022589,A00646,U00646,M0046,travel,18,legitimate_agent,18,993.03,-0.9099279959350196,1,1,3,0.198606,36,True,1
T00022590,A00646,U00646,M0164,travel,20,legitimate_agent,19,1007.39,-0.8297020556832385,1,1,1,0.201478,38,True,1
T00022591,A00646,U00646,M0184,travel,20,legitimate_agent,20,1115.67,-0.5254203210992655,1,1,2,0.22313400000000003,40,True,1
T00022592,A00646,U00646,M0120,travel,21,legitimate_agent,21,966.08,-0.8872311127541622,1,1,1,0.193216,42,True,1
T00022593,A00646,U00646,M0163,travel,21,legitimate_agent,22,1552.98,0.6424835225286136,1,1,2,0.310596,44,True,1
T00022594,A00646,U00646,M0175,travel,22,legitimate_agent,23,906.62,-1.0459640971975948,1,1,1,0.181324,46,True,1
T00022595,A00646,U00646,M0049,utilities,24,intent_drift,24,1466.57,0.44430337555604044,0,1,1,0.29331399999999996,48,False,1
T00022596,A00646,U00646,M0162,travel,26,legitimate_agent,25,1677.59,0.9874309916345617,1,1,1,0.335518,50,True,1
T00022597,A00646,U00646,M0053,travel,27,legitimate_agent,26,1255.17,-0.1611398822627483,1,1,1,0.25103400000000003,52,True,1
T00022598,A00646,U00646,M0081,travel,27,legitimate_agent,27,1263.63,-0.1353709858727989,1,1,2,0.252726,54,True,1
T00022599,A00646,U00646,M0030,travel,27,legitimate_agent,28,1547.54,0.6431659830084997,1,1,3,0.309508,56,True,1
T00022600,A00646,U00646,M0029,travel,27,legitimate_agent,29,1202.86,-0.3256198895258126,1,1,4,0.24057199999999998,58,True,1
T00022601,A00646,U00646,M0139,travel,29,legitimate_agent,30,1126.96,-0.5328205451798615,1,1,1,0.225392,60,True,1
T00022602,A00647,U00647,M0112,subscriptions,0,legitimate_agent,1,840.2,0.0,0,1,1,0.16804000000000002,2,True,1
T00022603,A00647,U00647,M0026,travel,0,legitimate_agent,2,999.67,159.4699999999999,0,1,2,0.199934,4,True,1
T00022604,A00647,U00647,M0019,travel,0,legitimate_agent,3,1051.23,1.1643517255394473,1,1,3,0.21024600000000002,6,True,1
T00022605,A00647,U00647,M0175,travel,0,legitimate_agent,4,865.46,-0.8929508559354945,1,1,4,0.173092,8,True,1
T00022606,A00647,U00647,M0020,subscriptions,1,legitimate_agent,5,1073.28,1.3101976353531335,1,1,1,0.21465599999999999,10,True,1
T00022607,A00647,U00647,M0128,subscriptions,3,legitimate_agent,6,1621.3,6.121608188880494,1,1,1,0.32426,12,True,1
T00022608,A00647,U00647,M0056,subscriptions,5,legitimate_agent,7,765.5,-1.089857817961236,1,1,1,0.1531,14,True,1
T00022609,A00647,U00647,M0108,travel,6,legitimate_agent,8,1075.46,0.15640834183986396,1,1,1,0.215092,16,True,1
T00022610,A00647,U00647,M0179,subscriptions,6,legitimate_agent,9,877.3,-0.603205952910073,1,1,2,0.17545999999999998,18,True,1
T00022611,A00647,U00647,M0033,subscriptions,7,legitimate_agent,10,1024.35,0.02188904397670781,1,1,1,0.20486999999999997,20,True,1
T00022612,A00647,U00647,M0026,travel,7,legitimate_agent,11,1122.14,0.4316045372429211,1,1,2,0.22442800000000002,22,True,1
T00022613,A00647,U00647,M0033,subscriptions,8,legitimate_agent,12,541.46,-2.1371248006231456,1,1,1,0.10829200000000001,24,True,1
T00022614,A00647,U00647,M0108,travel,9,legitimate_agent,13,1054.55,0.2565905039852437,1,1,1,0.21091,26,True,1
T00022615,A00647,U00647,M0075,travel,10,legitimate_agent,14,657.46,-1.3506974946086405,1,1,1,0.131492,28,True,1
T00022616,A00647,U00647,M0072,travel,10,legitimate_agent,15,1223.45,0.9963758296168663,1,1,2,0.24469000000000002,30,True,1
T00022617,A00647,U00647,M0026,travel,11,legitimate_agent,16,1137.47,0.5945131916951446,1,1,1,0.227494,32,True,1
T00022618,A00647,U00647,M0019,travel,12,legitimate_agent,17,484.95,-2.0532120210611673,1,1,1,0.09698999999999999,34,True,1
T00022619,A00647,U00647,M0158,subscriptions,12,legitimate_agent,18,790.77,-0.6455759346701943,1,1,2,0.158154,36,True,1
T00022620,A00647,U00647,M0114,subscriptions,12,legitimate_agent,19,1549.49,2.232075077064187,1,1,3,0.309898,38,True,1
T00022621,A00647,U00647,M0184,travel,13,legitimate_agent,20,1404.33,1.4281184718327615,1,1,1,0.280866,40,True,1
T00022622,A00647,U00647,M0078,subscriptions,17,legitimate_agent,21,831.34,-0.5903071986064992,1,1,1,0.166268,42,True,1
T00022623,A00647,U00647,M0115,subscriptions,19,legitimate_agent,22,880.31,-0.40538512140404903,1,1,1,0.176062,44,True,1
T00022624,A00647,U00647,M0112,subscriptions,20,legitimate_agent,23,1033.34,0.13593390922126733,1,1,1,0.206668,46,True,1
T00022625,A00647,U00647,M0115,subscriptions,21,legitimate_agent,24,1194.11,0.7036675603334971,1,1,1,0.23882199999999998,48,True,1
T00022626,A00647,U00647,M0033,subscriptions,23,legitimate_agent,25,921.92,-0.29515935346769595,1,1,1,0.184384,50,True,1
T00022627,A00647,U00647,M0078,subscriptions,27,legitimate_agent,26,958.6,-0.154627793241974,1,1,1,0.19172,52,True,1
T00022628,A00647,U00647,M0162,travel,28,legitimate_agent,27,2066.38,3.985839891002032,1,1,1,0.41327600000000003,54,True,1
T00022629,A00647,U00647,M0114,subscriptions,28,legitimate_agent,28,1187.26,0.4455847802947384,1,1,2,0.237452,56,True,1
T00022630,A00647,U00647,M0056,subscriptions,29,legitimate_agent,29,1100.08,0.1707022902276178,1,1,1,0.220016,58,True,1
T00022631,A00648,U00648,M0173,fashion,0,legitimate_agent,1,1393.7,0.0,0,1,1,0.27874,2,True,1
T00022632,A00648,U00648,M0025,fashion,0,legitimate_agent,2,1164.03,-229.67000000000007,1,1,2,0.23280599999999999,4,True,1
T00022633,A00648,U00648,M0061,fashion,1,legitimate_agent,3,1790.38,3.1496993527986836,1,1,1,0.358076,6,True,1
T00022634,A00648,U00648,M0196,food_delivery,1,intent_drift,4,1749.22,0.9463043428539966,0,1,2,0.349844,8,False,1
T00022635,A00648,U00648,M0074,fashion,2,legitimate_agent,5,1665.55,0.4722681635963855,1,1,1,0.33311,10,True,1
T00022636,A00648,U00648,M0190,fashion,3,legitimate_agent,6,1971.98,1.5734625286054238,1,1,1,0.394396,12,True,1
T00022637,A00648,U00648,M0061,fashion,4,legitimate_agent,7,2376.71,2.5695985316847114,1,1,1,0.475342,14,True,1
T00022638,A00648,U00648,M0084,fashion,4,legitimate_agent,8,1482.82,-0.6323717605756605,1,1,2,0.296564,16,True,1
T00022639,A00648,U00648,M0161,fashion,10,legitimate_agent,9,1198.8,-1.3431780132111448,1,1,1,0.23976,18,True,1
T00022640,A00648,U00648,M0074,fashion,10,legitimate_agent,10,1726.71,0.21484640317454345,1,1,2,0.345342,20,True,1
T00022641,A00648,U00648,M0002,fashion,12,legitimate_agent,11,1898.69,0.6753897128079579,1,1,1,0.379738,22,True,1
T00022642,A00648,U00648,M0007,fashion,13,legitimate_agent,12,1252.21,-1.1912643682532078,1,1,1,0.250442,24,True,1
T00022643,A00648,U00648,M0025,fashion,13,legitimate_agent,13,1247.72,-1.089857597780831,1,1,2,0.24954400000000002,26,True,1
T00022644,A00648,U00648,M0176,fashion,14,legitimate_agent,14,1271.23,-0.9368213005809506,1,1,1,0.254246,28,True,1
T00022645,A00648,U00648,M0059,fashion,14,legitimate_agent,15,1457.72,-0.35538401570556727,1,1,2,0.291544,30,True,1
T00022646,A00648,U00648,M0014,fashion,15,legitimate_agent,16,2181.95,1.7466689575497647,1,1,1,0.43638999999999994,32,True,1
T00022647,A00648,U00648,M0183,fashion,16,legitimate_agent,17,1372.41,-0.6583138110613325,1,1,1,0.274482,34,True,1
T00022648,A00648,U00648,M0012,fashion,16,legitimate_agent,18,2256.29,1.8195270582160619,1,1,2,0.451258,36,True,1
T00022649,A00648,U00648,M0183,fashion,17,legitimate_agent,19,1193.4,-1.1585120337288648,1,1,1,0.23868000000000003,38,True,1
T00022650,A00648,U00648,M0085,fashion,18,impersonated_agent,20,2791.66,3.0576496597143077,1,1,1,0.5583319999999999,40,True,1
T00022651,A00648,U00648,M0061,fashion,18,legitimate_agent,21,1327.99,-0.750769360498382,1,1,2,0.265598,42,True,1
T00022652,A00648,U00648,M0059,fashion,20,legitimate_agent,22,2239.64,1.2886621692006426,1,1,1,0.447928,44,True,1
T00022653,A00648,U00648,M0061,fashion,22,legitimate_agent,23,1270.55,-0.8963931805503161,1,1,1,0.25411,46,True,1
T00022654,A00648,U00648,M0039,fashion,23,legitimate_agent,24,1498.98,-0.36204069323228344,1,1,1,0.299796,48,True,1
T00022655,A00648,U00648,M0048,fashion,24,legitimate_agent,25,984.89,-1.5008588354333363,1,1,1,0.196978,50,True,1
T00022656,A00648,U00648,M0173,fashion,26,legitimate_agent,26,1947.4,0.6903493015998348,1,1,1,0.38948,52,True,1
T00022657,A00648,U00648,M0190,fashion,27,legitimate_agent,27,1459.91,-0.40292856623165346,1,1,1,0.291982,54,True,1
T00022658,A00648,U00648,M0048,fashion,28,legitimate_agent,28,676.59,-2.148967656359886,1,1,1,0.135318,56,True,1
T00022659,A00648,U00648,M0129,fashion,29,legitimate_agent,29,1777.34,0.370314557954808,1,1,1,0.355468,58,True,1
T00022660,A00648,U00648,M0039,fashion,29,legitimate_agent,30,1945.11,0.7226609644607828,1,1,2,0.389022,60,True,1
T00022661,A00649,U00649,M0104,utilities,1,legitimate_agent,1,1405.15,0.0,0,1,1,0.28103,2,True,1
T00022662,A00649,U00649,M0102,utilities,2,legitimate_agent,2,1732.53,327.3799999999999,1,1,1,0.346506,4,True,1
T00022663,A00649,U00649,M0165,utilities,2,legitimate_agent,3,1428.64,-0.6056348629870735,1,1,2,0.28572800000000004,6,True,1
T00022664,A00649,U00649,M0013,utilities,2,legitimate_agent,4,1165.45,-1.9531053829053138,1,1,3,0.23309000000000002,8,True,1
T00022665,A00649,U00649,M0111,utilities,3,legitimate_agent,5,1237.2,-0.8420925408052675,1,1,1,0.24744000000000002,10,True,1
T00022666,A00649,U00649,M0145,utilities,3,legitimate_agent,6,850.5,-2.4749705076461366,1,1,2,0.1701,12,True,1
T00022667,A00649,U00649,M0001,utilities,4,legitimate_agent,7,1738.81,1.470427023288113,1,1,1,0.347762,14,True,1
T00022668,A00649,U00649,M0150,utilities,4,legitimate_agent,8,1742.29,1.1902894890731854,1,1,2,0.348458,16,True,1
T00022669,A00649,U00649,M0024,utilities,5,legitimate_agent,9,1006.64,-1.2608357511180772,1,1,1,0.201328,18,True,1
T00022670,A00649,U00649,M0083,utilities,6,legitimate_agent,10,1510.8,0.4341277380264163,1,1,1,0.30216,20,True,1
T00022671,A00649,U00649,M0001,utilities,6,legitimate_agent,11,1275.49,-0.3379653883222938,1,1,2,0.255098,22,True,1
T00022672,A00649,U00649,M0091,utilities,7,legitimate_agent,12,1297.12,-0.24994116857670204,1,1,1,0.259424,24,True,1
T00022673,A00649,U00649,M0159,utilities,7,legitimate_agent,13,1459.56,0.32640882469970073,1,1,2,0.291912,26,True,1
T00022674,A00649,U00649,M0089,utilities,9,legitimate_agent,14,1751.81,1.372198749784163,1,1,1,0.350362,28,True,1
T00022675,A00649,U00649,M0104,utilities,9,legitimate_agent,15,1104.12,-1.0429630231383116,1,1,2,0.22082399999999996,30,True,1
T00022676,A00649,U00649,M0104,utilities,12,legitimate_agent,16,1535.43,0.5458878797970461,1,1,1,0.307086,32,True,1
T00022677,A00649,U00649,M0172,utilities,14,legitimate_agent,17,1450.09,0.21652366980281246,1,1,1,0.290018,34,True,1
T00022678,A00649,U00649,M0050,utilities,14,legitimate_agent,18,1582.23,0.7019859561668454,1,1,2,0.316446,36,True,1
T00022679,A00649,U00649,M0150,utilities,16,legitimate_agent,19,1661.01,0.971604447161842,1,1,1,0.332202,38,True,1
T00022680,A00649,U00649,M0001,utilities,17,legitimate_agent,20,803.83,-2.328176005326734,1,1,1,0.16076600000000002,40,True,1
T00022681,A00649,U00649,M0018,utilities,19,legitimate_agent,21,944.97,-1.518754627515593,1,1,1,0.188994,42,True,1
T00022682,A00649,U00649,M0088,utilities,20,legitimate_agent,22,1677.37,1.0397078299805005,1,1,1,0.335474,44,True,1
T00022683,A00649,U00649,M0134,utilities,21,legitimate_agent,23,8077.33,22.338257751917805,1,1,1,1.615466,46,True,0
T00022684,A00649,U00649,M0015,utilities,21,legitimate_agent,24,1990.25,0.22357785040098677,1,1,2,0.39805,48,True,1
T00022685,A00649,U00649,M0018,utilities,22,legitimate_agent,25,1992.83,0.22068624018693792,1,1,1,0.398566,50,True,1
T00022686,A00649,U00649,M0104,utilities,23,legitimate_agent,26,1338.87,-0.2614960092034874,1,1,1,0.26777399999999996,52,True,1
T00022687,A00649,U00649,M0088,utilities,23,legitimate_agent,27,1085.06,-0.44523501431785256,1,1,2,0.21701199999999998,54,True,1
T00022688,A00649,U00649,M0106,utilities,24,legitimate_agent,28,701.74,-0.7255059325150847,1,1,1,0.140348,56,True,1
T00022689,A00649,U00649,M0092,utilities,25,legitimate_agent,29,1010.01,-0.4707427435890467,1,1,1,0.202002,58,True,1
T00022690,A00649,U00649,M0088,utilities,25,legitimate_agent,30,1859.05,0.19638826807419205,1,1,2,0.37181,60,True,1
T00022691,A00649,U00649,M0013,utilities,26,legitimate_agent,31,1266.68,-0.27340946686248113,1,1,1,0.253336,62,True,1
T00022692,A00649,U00649,M0102,utilities,26,legitimate_agent,32,1004.84,-0.47823729477286675,1,1,2,0.200968,64,True,1
T00022693,A00649,U00649,M0105,utilities,26,legitimate_agent,33,1653.89,0.05663166117508508,1,1,3,0.330778,66,True,1
T00022694,A00649,U00649,M0024,utilities,27,legitimate_agent,34,925.23,-0.5439765519387618,1,1,1,0.18504600000000002,68,True,1
T00022695,A00649,U00649,M0106,utilities,27,legitimate_agent,35,1600.06,0.02778441219513212,1,1,2,0.32001199999999996,70,True,1
T00022696,A00649,U00649,M0013,utilities,27,legitimate_agent,36,1627.97,0.050970385009231046,1,1,3,0.325594,72,True,1
T00022697,A00649,U00649,M0041,utilities,27,legitimate_agent,37,967.09,-0.51606576284687,1,1,4,0.193418,74,True,1
T00022698,A00649,U00649,M0102,utilities,27,legitimate_agent,38,1458.38,-0.08195417796445449,1,1,5,0.29167600000000005,76,True,1
T00022699,A00649,U00649,M0001,utilities,29,legitimate_agent,39,1468.33,-0.07215701757336099,1,1,1,0.293666,78,True,1
T00022700,A00649,U00649,M0111,utilities,29,legitimate_agent,40,1914.89,0.3259666128332685,1,1,2,0.38297800000000004,80,True,1
T00022701,A00650,U00650,M0153,food_delivery,0,legitimate_agent,1,2356.69,0.0,0,1,1,0.47133800000000003,2,True,1
T00022702,A00650,U00650,M0166,food_delivery,1,legitimate_agent,2,12160.28,9803.59,1,1,1,2.432056,4,True,0
T00022703,A00650,U00650,M0151,food_delivery,1,legitimate_agent,3,2504.19,-0.6858292185334754,1,1,2,0.500838,6,True,1
T00022704,A00650,U00650,M0067,food_delivery,2,legitimate_agent,4,1625.27,-0.7206199556211668,1,1,1,0.325054,8,True,1
T00022705,A00650,U00650,M0137,groceries,2,compromised_agent,5,9314.94,0.9280928804711991,0,1,2,1.862988,10,True,0
T00022706,A00650,U00650,M0168,food_delivery,2,legitimate_agent,6,1689.7,-0.8104927980221173,1,1,3,0.33794,12,True,1
T00022707,A00650,U00650,M0038,food_delivery,4,legitimate_agent,7,2025.07,-0.6351899622957605,1,1,1,0.405014,14,True,1
T00022708,A00650,U00650,M0196,food_delivery,5,legitimate_agent,8,2048.2,-0.571463262459804,1,1,1,0.40963999999999995,16,True,1
T00022709,A00650,U00650,M0065,food_delivery,6,legitimate_agent,9,2444.14,-0.43127727875245975,1,1,1,0.488828,18,True,1
T00022710,A00650,U00650,M0151,food_delivery,6,legitimate_agent,10,3126.4,-0.22955499335081786,1,1,2,0.6252800000000001,20,True,1
T00022711,A00650,U00650,M0095,food_delivery,6,legitimate_agent,11,1684.42,-0.610785019816692,1,1,3,0.336884,22,True,1
T00022712,A00650,U00650,M0087,food_delivery,7,legitimate_agent,12,2397.33,-0.373872340031519,1,1,1,0.479466,24,True,1
T00022713,A00650,U00650,M0151,food_delivery,7,legitimate_agent,13,2321.27,-0.3794777971683201,1,1,2,0.464254,26,True,1
T00022714,A00650,U00650,M0021,food_delivery,8,legitimate_agent,14,2606.01,-0.27694188036081036,1,1,1,0.521202,28,True,1
T00022715,A00650,U00650,M0031,electronics,9,compromised_agent,15,19385.92,5.037193265421,0,1,1,3.8771839999999997,30,True,0
T00022716,A00650,U00650,M0166,food_delivery,9,legitimate_agent,16,2452.76,-0.4022565866484314,1,1,2,0.49055200000000004,32,True,1
T00022717,A00650,U00650,M0095,food_delivery,9,legitimate_agent,17,2463.61,-0.3860725124565126,1,1,3,0.49272200000000005,34,True,1
T00022718,A00650,U00650,M0168,food_delivery,10,legitimate_agent,18,2862.36,-0.29112390022992957,1,1,1,0.572472,36,True,1
T00022719,A00650,U00650,M0135,food_delivery,11,legitimate_agent,19,1920.15,-0.4829322537367502,1,1,1,0.38403000000000004,38,True,1
T00022720,A00650,U00650,M0043,food_delivery,13,legitimate_agent,20,2947.15,-0.2446223613441141,1,1,1,0.58943,40,True,1
T00022721,A00650,U00650,M0076,food_delivery,13,legitimate_agent,21,2165.55,-0.4125723925279444,1,1,2,0.43311000000000005,42,True,1
T00022722,A00650,U00650,M0052,food_delivery,14,legitimate_agent,22,3248.43,-0.15487173464218465,1,1,1,0.649686,44,True,1
T00022723,A00650,U00650,M0021,food_delivery,16,legitimate_agent,23,2427.01,-0.34292829488593446,1,1,1,0.48540200000000006,46,True,1
T00022724,A00650,U00650,M0135,food_delivery,16,legitimate_agent,24,2536.65,-0.30874512820680455,1,1,2,0.5073300000000001,48,True,1
T00022725,A00650,U00650,M0189,food_delivery,18,legitimate_agent,25,1406.41,-0.5764038050165339,1,1,1,0.28128200000000003,50,True,1
T00022726,A00650,U00650,M0095,food_delivery,18,legitimate_agent,26,1869.37,-0.44730159692722005,1,1,2,0.373874,52,True,1
T00022727,A00650,U00650,M0138,food_delivery,18,legitimate_agent,27,2961.19,-0.16375163386563815,1,1,3,0.592238,54,True,1
T00022728,A00650,U00650,M0142,food_delivery,22,legitimate_agent,28,2454.79,-0.29000877268825404,1,1,1,0.490958,56,True,1
T00022729,A00650,U00650,M0076,food_delivery,22,legitimate_agent,29,3201.78,-0.0905006795982571,1,1,2,0.640356,58,True,1
T00022730,A00650,U00650,M0087,food_delivery,22,legitimate_agent,30,2507.98,-0.2724685447956318,1,1,3,0.501596,60,True,1
T00022731,A00650,U00650,M0038,food_delivery,23,legitimate_agent,31,2834.96,-0.17980671274820623,1,1,1,0.566992,62,True,1
T00022732,A00650,U00650,M0119,groceries,23,intent_drift,32,3644.17,0.04424555633345483,1,1,2,0.728834,64,False,1
T00022733,A00650,U00650,M0065,food_delivery,24,legitimate_agent,33,3312.75,-0.04849066867766688,1,1,1,0.66255,66,True,1
T00022734,A00650,U00650,M0038,food_delivery,24,legitimate_agent,34,3350.11,-0.03722848760441908,1,1,2,0.670022,68,True,1
T00022735,A00650,U00650,M0087,food_delivery,24,legitimate_agent,35,3107.43,-0.10624035116220755,1,1,3,0.621486,70,True,1
T00022736,A00650,U00650,M0043,food_delivery,26,legitimate_agent,36,3287.39,-0.052399650799688335,1,1,1,0.657478,72,True,1
T00022737,A00650,U00650,M0043,food_delivery,26,legitimate_agent,37,2030.14,-0.42267060546301477,1,1,2,0.406028,74,True,1
